Time	-Avg A
(us)	(mV)

-1.60160012	-31.38251000
-1.60120012	-31.29921000
-1.60080012	-31.35979000
-1.60040012	-31.39007000
-1.60000012	-31.34464000
-1.59960012	-31.42037000
-1.59920012	-31.29165000
-1.59880012	-31.45064000
-1.59840012	-31.36737000
-1.59800012	-31.36737000
-1.59760012	-31.32952000
-1.59720012	-31.36737000
-1.59680012	-31.32951000
-1.59640012	-31.39008000
-1.59600012	-31.32950000
-1.59560012	-31.31438000
-1.59520012	-31.37494000
-1.59480012	-31.34464000
-1.59440012	-31.37493000
-1.59400012	-31.40522000
-1.59360012	-31.36736000
-1.59320012	-31.42035000
-1.59280012	-31.28408000
-1.59240012	-31.40521000
-1.59200012	-31.41280000
-1.59160012	-31.41279000
-1.59120012	-31.34466000
-1.59080012	-31.37494000
-1.59040012	-31.40523000
-1.59000012	-31.41279000
-1.58960012	-31.39009000
-1.58920012	-31.42793000
-1.58880012	-31.33709000
-1.58840012	-31.43550000
-1.58800012	-31.42035000
-1.58760012	-31.39008000
-1.58720012	-31.36736000
-1.58680012	-31.42036000
-1.58640012	-31.40522000
-1.58600012	-31.41280000
-1.58560012	-31.43550000
-1.58520012	-31.39008000
-1.58480012	-31.35980000
-1.58440012	-31.40522000
-1.58400012	-31.44308000
-1.58360012	-31.43551000
-1.58320012	-31.36737000
-1.58280012	-31.43551000
-1.58240012	-31.35979000
-1.58200012	-31.35222000
-1.58160012	-31.34465000
-1.58120012	-31.37494000
-1.58080012	-31.34465000
-1.58040012	-31.46580000
-1.58000012	-31.42036000
-1.57960012	-31.35979000
-1.57920012	-31.32195000
-1.57880012	-31.48092000
-1.57840012	-31.45823000
-1.57800012	-31.44307000
-1.57760012	-31.41279000
-1.57720012	-31.39008000
-1.57680012	-31.38250000
-1.57640012	-31.40523000
-1.57600012	-31.34466000
-1.57560012	-31.43550000
-1.57520012	-31.30679000
-1.57480012	-31.35980000
-1.57440012	-31.35222000
-1.57400012	-31.45065000
-1.57360012	-31.39765000
-1.57320012	-31.35979000
-1.57280012	-31.32951000
-1.57240012	-31.41279000
-1.57200012	-31.39008000
-1.57160012	-31.39765000
-1.57120012	-31.39008000
-1.57080012	-31.40522000
-1.57040012	-31.29165000
-1.57000012	-31.32195000
-1.56960012	-31.24622000
-1.56920012	-31.41280000
-1.56880012	-31.35223000
-1.56840012	-31.41278000
-1.56800012	-31.33708000
-1.56760012	-31.39007000
-1.56720012	-31.28408000
-1.56680012	-31.45822000
-1.56640012	-31.37493000
-1.56600012	-31.52636000
-1.56560012	-31.36736000
-1.56520012	-31.43551000
-1.56480012	-31.37494000
-1.56440012	-31.42794000
-1.56400012	-31.29165000
-1.56360012	-31.42794000
-1.56320012	-31.41280000
-1.56280012	-31.45065000
-1.56240012	-31.29923000
-1.56200012	-31.36737000
-1.56160012	-31.31436000
-1.56120012	-31.44307000
-1.56080012	-31.32950000
-1.56040012	-31.36737000
-1.56000012	-31.25379000
-1.55960012	-31.38250000
-1.55920012	-31.26894000
-1.55880012	-31.39766000
-1.55840012	-31.31436000
-1.55800012	-31.39765000
-1.55760012	-31.34465000
-1.55720012	-31.43551000
-1.55680012	-31.35979000
-1.55640012	-31.40522000
-1.55600012	-31.35223000
-1.55560012	-31.42793000
-1.55520012	-31.27650000
-1.55480012	-31.41279000
-1.55440012	-31.31436000
-1.55400012	-31.35222000
-1.55360012	-31.28408000
-1.55320012	-31.38250000
-1.55280012	-31.38250000
-1.55240012	-31.33708000
-1.55200012	-31.35223000
-1.55160012	-31.41279000
-1.55120012	-31.32952000
-1.55080012	-31.42793000
-1.55040012	-31.27651000
-1.55000012	-31.35222000
-1.54960012	-31.35979000
-1.54920012	-31.32193000
-1.54880012	-31.39007000
-1.54840012	-31.37493000
-1.54800012	-31.34466000
-1.54760012	-31.38250000
-1.54720012	-31.33709000
-1.54680012	-31.39008000
-1.54640012	-31.39764000
-1.54600012	-31.45065000
-1.54560012	-31.33708000
-1.54520012	-31.35222000
-1.54480012	-31.33709000
-1.54440012	-31.35223000
-1.54400012	-31.40523000
-1.54360012	-31.39009000
-1.54320012	-31.24623000
-1.54280012	-31.38251000
-1.54240012	-31.38251000
-1.54200012	-31.37494000
-1.54160012	-31.32951000
-1.54120012	-31.37493000
-1.54080012	-31.32951000
-1.54040012	-31.42793000
-1.54000012	-31.39008000
-1.53960012	-31.39765000
-1.53920012	-31.40522000
-1.53880012	-31.35979000
-1.53840012	-31.33708000
-1.53800012	-31.36737000
-1.53760012	-31.44308000
-1.53720012	-31.39009000
-1.53680012	-31.37494000
-1.53640012	-31.42795000
-1.53600012	-31.36737000
-1.53560012	-31.42035000
-1.53520012	-31.32193000
-1.53480012	-31.40522000
-1.53440012	-31.29922000
-1.53400012	-31.34465000
-1.53360012	-31.37493000
-1.53320012	-31.44307000
-1.53280012	-31.36737000
-1.53240012	-31.34465000
-1.53200012	-31.36737000
-1.53160012	-31.53394000
-1.53120012	-31.34464000
-1.53080012	-31.35980000
-1.53040012	-31.33709000
-1.53000012	-31.35224000
-1.52960012	-31.36737000
-1.52920012	-31.39765000
-1.52880012	-31.43550000
-1.52840012	-31.30678000
-1.52800012	-31.36737000
-1.52760012	-31.39765000
-1.52720012	-31.39765000
-1.52680012	-31.44308000
-1.52640012	-31.34465000
-1.52600012	-31.39766000
-1.52560012	-31.35979000
-1.52520012	-31.48094000
-1.52480012	-31.36736000
-1.52440012	-31.42793000
-1.52400012	-31.39766000
-1.52360012	-31.33707000
-1.52320012	-31.27651000
-1.52280012	-31.45822000
-1.52240012	-31.37494000
-1.52200012	-31.42036000
-1.52160012	-31.30679000
-1.52120012	-31.41279000
-1.52080012	-31.32194000
-1.52040012	-31.39765000
-1.52000012	-31.34465000
-1.51960012	-31.44307000
-1.51920012	-31.35222000
-1.51880012	-31.51879000
-1.51840012	-31.40523000
-1.51800012	-31.37494000
-1.51760012	-31.31437000
-1.51720012	-31.32194000
-1.51680012	-31.31436000
-1.51640012	-31.31437000
-1.51600012	-31.35979000
-1.51560012	-31.38251000
-1.51520012	-31.36737000
-1.51480012	-31.33709000
-1.51440012	-31.35223000
-1.51400012	-31.39008000
-1.51360012	-31.45064000
-1.51320012	-31.39008000
-1.51280012	-31.36736000
-1.51240012	-31.46579000
-1.51200012	-31.38251000
-1.51160012	-31.47337000
-1.51120012	-31.31436000
-1.51080012	-31.38251000
-1.51040012	-31.37494000
-1.51000012	-31.42038000
-1.50960012	-31.33708000
-1.50920012	-31.39765000
-1.50880012	-31.31437000
-1.50840012	-31.37495000
-1.50800012	-31.39008000
-1.50760012	-31.45065000
-1.50720012	-31.35221000
-1.50680012	-31.47336000
-1.50640012	-31.37494000
-1.50600012	-31.39765000
-1.50560012	-31.33708000
-1.50520012	-31.39008000
-1.50480012	-31.31437000
-1.50440012	-31.42037000
-1.50400012	-31.37494000
-1.50360012	-31.39765000
-1.50320012	-31.33708000
-1.50280012	-31.40522000
-1.50240012	-31.30680000
-1.50200012	-31.29166000
-1.50160012	-31.31436000
-1.50120012	-31.40522000
-1.50080012	-31.35222000
-1.50040012	-31.34465000
-1.50000012	-31.41279000
-1.49960012	-31.42794000
-1.49920012	-31.34465000
-1.49880012	-31.35980000
-1.49840012	-31.40522000
-1.49800012	-31.55663000
-1.49760012	-31.34465000
-1.49720012	-31.40522000
-1.49680012	-31.44308000
-1.49640012	-31.45823000
-1.49600012	-31.31437000
-1.49560012	-31.42793000
-1.49520012	-31.39766000
-1.49480012	-31.45065000
-1.49440012	-31.42037000
-1.49400012	-31.49607000
-1.49360012	-31.48094000
-1.49320012	-31.35979000
-1.49280012	-31.35222000
-1.49240012	-31.44308000
-1.49200012	-31.44307000
-1.49160012	-31.46579000
-1.49120012	-31.42793000
-1.49080012	-31.33708000
-1.49040012	-31.41280000
-1.49000012	-31.47336000
-1.48960012	-31.32950000
-1.48920012	-31.43550000
-1.48880012	-31.38251000
-1.48840012	-31.50365000
-1.48800012	-31.34464000
-1.48760012	-31.42793000
-1.48720012	-31.35979000
-1.48680012	-31.44308000
-1.48640012	-31.36737000
-1.48600012	-31.36737000
-1.48560012	-31.39765000
-1.48520012	-31.42037000
-1.48480012	-31.34464000
-1.48440012	-31.41280000
-1.48400012	-31.36737000
-1.48360012	-31.44308000
-1.48320012	-31.37494000
-1.48280012	-31.48092000
-1.48240012	-31.35979000
-1.48200012	-31.45823000
-1.48160012	-31.35221000
-1.48120012	-31.38251000
-1.48080012	-31.39765000
-1.48040012	-31.42793000
-1.48000012	-31.36736000
-1.47960012	-31.43551000
-1.47920012	-31.38251000
-1.47880012	-31.39008000
-1.47840012	-31.30679000
-1.47800012	-31.41279000
-1.47760012	-31.40522000
-1.47720012	-31.35222000
-1.47680012	-31.32952000
-1.47640012	-31.45822000
-1.47600012	-31.39765000
-1.47560012	-31.34466000
-1.47520012	-31.30680000
-1.47480012	-31.33708000
-1.47440012	-31.30679000
-1.47400012	-31.36737000
-1.47360012	-31.28408000
-1.47320012	-31.42793000
-1.47280012	-31.32194000
-1.47240012	-31.38251000
-1.47200012	-31.35223000
-1.47160012	-31.38251000
-1.47120012	-31.42793000
-1.47080012	-31.37493000
-1.47040012	-31.29165000
-1.47000012	-31.47336000
-1.46960012	-31.32950000
-1.46920012	-31.36737000
-1.46880012	-31.36736000
-1.46840012	-31.42036000
-1.46800012	-31.35979000
-1.46760012	-31.39765000
-1.46720012	-31.29165000
-1.46680012	-31.45822000
-1.46640012	-31.43551000
-1.46600012	-31.46578000
-1.46560012	-31.33709000
-1.46520012	-31.42037000
-1.46480012	-31.34464000
-1.46440012	-31.39008000
-1.46400012	-31.31437000
-1.46360012	-31.43550000
-1.46320012	-31.39766000
-1.46280012	-31.42037000
-1.46240012	-31.30679000
-1.46200012	-31.43550000
-1.46160012	-31.39766000
-1.46120012	-31.48851000
-1.46080012	-31.41280000
-1.46040012	-31.42793000
-1.46000012	-31.33708000
-1.45960012	-31.39007000
-1.45920012	-31.35980000
-1.45880012	-31.48850000
-1.45840012	-31.38252000
-1.45800012	-31.38250000
-1.45760012	-31.48850000
-1.45720012	-31.42793000
-1.45680012	-31.38250000
-1.45640012	-31.50364000
-1.45600012	-31.42037000
-1.45560012	-31.41278000
-1.45520012	-31.40522000
-1.45480012	-31.54149000
-1.45440012	-31.38250000
-1.45400012	-31.44307000
-1.45360012	-31.25379000
-1.45320012	-31.31437000
-1.45280012	-31.31436000
-1.45240012	-31.49607000
-1.45200012	-31.42793000
-1.45160012	-31.39765000
-1.45120012	-31.45065000
-1.45080012	-31.39765000
-1.45040012	-31.36736000
-1.45000012	-31.39008000
-1.44960012	-31.34464000
-1.44920012	-31.48849000
-1.44880012	-31.39009000
-1.44840012	-31.41279000
-1.44800012	-31.34465000
-1.44760012	-31.38251000
-1.44720012	-31.29165000
-1.44680012	-31.31437000
-1.44640012	-31.29923000
-1.44600012	-31.42793000
-1.44560012	-31.36737000
-1.44520012	-31.42794000
-1.44480012	-31.24622000
-1.44440012	-31.40523000
-1.44400012	-31.42037000
-1.44360012	-31.42037000
-1.44320012	-31.44308000
-1.44280012	-31.42793000
-1.44240012	-31.42036000
-1.44200012	-31.41280000
-1.44160012	-31.35223000
-1.44120012	-31.42793000
-1.44080012	-31.31436000
-1.44040012	-31.37494000
-1.44000012	-31.41280000
-1.43960012	-31.44307000
-1.43920012	-31.39008000
-1.43880012	-31.42035000
-1.43840012	-31.24622000
-1.43800012	-31.44308000
-1.43760012	-31.22350000
-1.43720012	-31.40522000
-1.43680012	-31.29166000
-1.43640012	-31.35223000
-1.43600012	-31.30680000
-1.43560012	-31.30681000
-1.43520012	-31.29166000
-1.43480012	-31.38251000
-1.43440012	-31.33708000
-1.43400012	-31.40522000
-1.43360012	-31.44308000
-1.43320012	-31.42794000
-1.43280012	-31.38251000
-1.43240012	-31.35979000
-1.43200012	-31.32194000
-1.43160012	-31.35224000
-1.43120012	-31.37496000
-1.43080012	-31.38251000
-1.43040012	-31.39765000
-1.43000012	-31.42037000
-1.42960012	-31.24622000
-1.42920012	-31.32193000
-1.42880012	-31.37493000
-1.42840012	-31.41280000
-1.42800012	-31.36737000
-1.42760012	-31.40522000
-1.42720012	-31.35980000
-1.42680012	-31.35980000
-1.42640012	-31.34465000
-1.42600012	-31.45822000
-1.42560012	-31.41279000
-1.42520012	-31.41278000
-1.42480012	-31.44309000
-1.42440012	-31.40522000
-1.42400012	-31.39008000
-1.42360012	-31.47336000
-1.42320012	-31.42037000
-1.42280012	-31.45065000
-1.42240012	-31.37494000
-1.42200012	-31.39765000
-1.42160012	-31.32195000
-1.42120012	-31.39765000
-1.42080012	-31.29165000
-1.42040012	-31.48092000
-1.42000012	-31.35979000
-1.41960012	-31.32951000
-1.41920012	-31.28408000
-1.41880012	-31.46579000
-1.41840012	-31.34467000
-1.41800012	-31.45065000
-1.41760012	-31.42035000
-1.41720012	-31.42037000
-1.41680012	-31.44308000
-1.41640012	-31.41279000
-1.41600012	-31.45821000
-1.41560012	-31.41279000
-1.41520012	-31.46579000
-1.41480012	-31.43551000
-1.41440012	-31.41279000
-1.41400012	-31.48850000
-1.41360012	-31.39009000
-1.41320012	-31.47336000
-1.41280012	-31.38251000
-1.41240012	-31.34465000
-1.41200012	-31.32951000
-1.41160012	-31.42794000
-1.41120012	-31.39766000
-1.41080012	-31.44308000
-1.41040012	-31.40522000
-1.41000012	-31.35222000
-1.40960012	-31.42037000
-1.40920012	-31.39765000
-1.40880012	-31.39764000
-1.40840012	-31.50365000
-1.40800011	-31.42037000
-1.40760011	-31.48849000
-1.40720011	-31.40523000
-1.40680011	-31.48851000
-1.40640011	-31.32194000
-1.40600011	-31.38252000
-1.40560011	-31.40522000
-1.40520011	-31.47336000
-1.40480011	-31.34466000
-1.40440011	-31.55665000
-1.40400011	-31.30680000
-1.40360011	-31.34465000
-1.40320011	-31.34465000
-1.40280011	-31.44307000
-1.40240011	-31.41280000
-1.40200011	-31.41279000
-1.40160011	-31.35223000
-1.40120011	-31.35980000
-1.40080011	-31.42793000
-1.40040011	-31.37494000
-1.40000011	-31.42794000
-1.39960011	-31.39007000
-1.39920011	-31.32194000
-1.39880011	-31.47336000
-1.39840011	-31.35221000
-1.39800011	-31.43550000
-1.39760011	-31.41280000
-1.39720011	-31.39766000
-1.39680011	-31.29922000
-1.39640011	-31.39007000
-1.39600011	-31.39008000
-1.39560011	-31.42037000
-1.39520011	-31.42793000
-1.39480011	-31.42037000
-1.39440011	-31.38251000
-1.39400011	-31.51122000
-1.39360011	-31.35979000
-1.39320011	-31.31437000
-1.39280011	-31.34465000
-1.39240011	-31.39765000
-1.39200011	-31.29922000
-1.39160011	-31.43550000
-1.39120011	-31.33707000
-1.39080011	-31.43551000
-1.39040011	-31.29165000
-1.39000011	-31.38251000
-1.38960011	-31.34465000
-1.38920011	-31.39765000
-1.38880011	-31.23866000
-1.38840011	-31.35979000
-1.38800011	-31.37494000
-1.38760011	-31.46579000
-1.38720011	-31.39765000
-1.38680011	-31.42794000
-1.38640011	-31.43550000
-1.38600011	-31.43550000
-1.38560011	-31.40523000
-1.38520011	-31.48092000
-1.38480011	-31.39765000
-1.38440011	-31.47337000
-1.38400011	-31.42036000
-1.38360011	-31.48851000
-1.38320011	-31.41279000
-1.38280011	-31.42794000
-1.38240011	-31.35222000
-1.38200011	-31.45822000
-1.38160011	-31.33707000
-1.38120011	-31.39008000
-1.38080011	-31.37494000
-1.38040011	-31.37493000
-1.38000011	-31.24623000
-1.37960011	-31.35980000
-1.37920011	-31.26137000
-1.37880011	-31.40521000
-1.37840011	-31.42037000
-1.37800011	-31.45063000
-1.37760011	-31.32951000
-1.37720011	-31.32195000
-1.37680011	-31.33709000
-1.37640011	-31.38252000
-1.37600011	-31.34466000
-1.37560011	-31.37494000
-1.37520011	-31.31436000
-1.37480011	-31.44308000
-1.37440011	-31.39765000
-1.37400011	-31.47336000
-1.37360011	-31.32195000
-1.37320011	-31.39766000
-1.37280011	-31.39009000
-1.37240011	-31.36736000
-1.37200011	-31.32951000
-1.37160011	-31.33708000
-1.37120011	-31.32951000
-1.37080011	-31.35981000
-1.37040011	-31.25379000
-1.37000011	-31.39008000
-1.36960011	-31.26894000
-1.36920011	-31.34466000
-1.36880011	-31.31437000
-1.36840011	-31.34465000
-1.36800011	-31.32195000
-1.36760011	-31.45064000
-1.36720011	-31.33708000
-1.36680011	-31.38250000
-1.36640011	-31.38251000
-1.36600011	-31.45821000
-1.36560011	-31.33709000
-1.36520011	-31.32194000
-1.36480011	-31.45822000
-1.36440011	-31.41279000
-1.36400011	-31.40523000
-1.36360011	-31.35221000
-1.36320011	-31.29922000
-1.36280011	-31.35222000
-1.36240011	-31.33707000
-1.36200011	-31.46578000
-1.36160011	-31.39764000
-1.36120011	-31.38250000
-1.36080011	-31.26137000
-1.36040011	-31.44307000
-1.36000011	-31.36736000
-1.35960011	-31.37493000
-1.35920011	-31.32193000
-1.35880011	-31.38252000
-1.35840011	-31.46579000
-1.35800011	-31.38251000
-1.35760011	-31.27650000
-1.35720011	-31.29165000
-1.35680011	-31.28407000
-1.35640011	-31.38250000
-1.35600011	-31.35980000
-1.35560011	-31.35980000
-1.35520011	-31.29922000
-1.35480011	-31.43550000
-1.35440011	-31.37493000
-1.35400011	-31.35222000
-1.35360011	-31.35222000
-1.35320011	-31.38251000
-1.35280011	-31.45823000
-1.35240011	-31.39765000
-1.35200011	-31.33708000
-1.35160011	-31.39765000
-1.35120011	-31.32950000
-1.35080011	-31.39764000
-1.35040011	-31.29923000
-1.35000011	-31.45065000
-1.34960011	-31.41280000
-1.34920011	-31.40522000
-1.34880011	-31.39765000
-1.34840011	-31.42037000
-1.34800011	-31.40521000
-1.34760011	-31.43551000
-1.34720011	-31.35223000
-1.34680011	-31.36737000
-1.34640011	-31.32950000
-1.34600011	-31.41280000
-1.34560011	-31.35979000
-1.34520011	-31.40522000
-1.34480011	-31.32194000
-1.34440011	-31.41280000
-1.34400011	-31.25379000
-1.34360011	-31.36736000
-1.34320011	-31.31437000
-1.34280011	-31.36736000
-1.34240011	-31.32195000
-1.34200011	-31.40522000
-1.34160011	-31.32950000
-1.34120011	-31.32952000
-1.34080011	-31.34465000
-1.34040011	-31.34464000
-1.34000011	-31.32951000
-1.33960011	-31.35980000
-1.33920011	-31.36737000
-1.33880011	-31.35980000
-1.33840011	-31.32193000
-1.33800011	-31.36737000
-1.33760011	-31.38250000
-1.33720011	-31.37494000
-1.33680011	-31.35980000
-1.33640011	-31.48094000
-1.33600011	-31.33709000
-1.33560011	-31.43551000
-1.33520011	-31.38250000
-1.33480011	-31.46579000
-1.33440011	-31.38251000
-1.33400011	-31.32951000
-1.33360011	-31.29165000
-1.33320011	-31.32951000
-1.33280011	-31.31436000
-1.33240011	-31.39766000
-1.33200011	-31.35223000
-1.33160011	-31.37494000
-1.33120011	-31.27650000
-1.33080011	-31.39765000
-1.33040011	-31.34464000
-1.33000011	-31.34464000
-1.32960011	-31.34465000
-1.32920011	-31.39007000
-1.32880011	-31.31436000
-1.32840011	-31.42037000
-1.32800011	-31.33708000
-1.32760011	-31.43551000
-1.32720011	-31.31436000
-1.32680011	-31.41280000
-1.32640011	-31.39766000
-1.32600011	-31.35222000
-1.32560011	-31.32951000
-1.32520011	-31.37494000
-1.32480011	-31.32195000
-1.32440011	-31.36737000
-1.32400011	-31.29165000
-1.32360011	-31.37494000
-1.32320011	-31.33709000
-1.32280011	-31.35221000
-1.32240011	-31.35222000
-1.32200011	-31.36737000
-1.32160011	-31.34464000
-1.32120011	-31.33707000
-1.32080011	-31.35979000
-1.32040011	-31.41279000
-1.32000011	-31.21594000
-1.31960011	-31.32951000
-1.31920011	-31.30680000
-1.31880011	-31.26136000
-1.31840011	-31.28408000
-1.31800011	-31.39008000
-1.31760011	-31.39766000
-1.31720011	-31.33708000
-1.31680011	-31.30679000
-1.31640011	-31.28408000
-1.31600011	-31.28408000
-1.31560011	-31.42037000
-1.31520011	-31.31436000
-1.31480011	-31.32951000
-1.31440011	-31.29166000
-1.31400011	-31.31437000
-1.31360011	-31.32951000
-1.31320011	-31.39008000
-1.31280011	-31.38251000
-1.31240011	-31.38251000
-1.31200011	-31.43551000
-1.31160011	-31.33708000
-1.31120011	-31.36736000
-1.31080011	-31.46579000
-1.31040011	-31.31436000
-1.31000011	-31.45822000
-1.30960011	-31.31436000
-1.30920011	-31.39008000
-1.30880011	-31.29165000
-1.30840011	-31.33710000
